,signal_time,deviation,max_loss,target_percent,flip,LTC 1,LTC 5,LTC 15,LTC 60,ETH 1,ETH 5,ETH 15,ETH 60,BTC 1,BTC 5,BTC 15,BTC 60,BCH 1,BCH 5,BCH 15,BCH 60
544,101.0,1.8228000000000002,0.04,0.123,False,104.60183989251446,98.0,116.97777826748377,102.18741235766822,98.0,98.0,98.0,98.0,104.17340353159491,98.0,98.0,106.78772290428311,98.0,98.0,98.0,98.0
545,575.0,3.2800000000000002,0.162,0.28,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
546,584.0,0.9012,0.233,0.009,False,98.0,98.0,98.0,100.0,98.0,102.03392558968852,98.0,98.0,98.0,100.36701503637691,98.0,100.0,98.0,101.90405605690646,98.0,98.0
547,684.0,1.9228,0.176,0.206,False,98.0,102.1161525284114,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,101.41168379274262,100.0,98.0,98.0,98.0,100.0
548,275.0,1.752,0.276,0.156,False,98.0,113.68107984721375,98.0,98.0,98.0,98.0,98.0,101.49281769339628,98.0,98.0,98.0,100.0,101.56599495462572,98.0,98.0,103.32517357632565
549,701.0,2.0500000000000003,0.247,0.042,False,98.0,106.06885646276872,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
550,806.0,3.0032,0.299,0.042,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
551,642.0,3.7244,0.225,0.003,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,100.0,98.0,100.0,98.0,98.0,98.0,100.0
552,241.0,2.8520000000000003,0.262,0.138,False,109.80998404866035,98.0,98.0,100.0,100.79127933178405,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
553,145.0,3.2916000000000003,0.214,0.041,True,98.0,121.38395857067779,98.0,100.0,98.0,110.93322242397535,98.0,100.0,122.35397717058446,115.52178757752374,118.54605126632252,100.0,98.0,113.69899641548973,103.47014066430526,98.0
554,904.0,2.3328,0.192,0.263,False,104.05005584710051,105.51585745762506,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
555,597.0,1.5076,0.138,0.253,False,98.0,100.59558664554392,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
556,40.0,1.6648,0.045,0.115,False,98.0,107.39024323275355,98.0,111.59807402608145,98.0,98.0,98.0,98.0,119.8282246651684,129.78158366399114,98.0,98.0,98.0,98.0,100.51723938499727,98.0
557,550.0,2.986,0.213,0.235,True,118.72272471176402,109.8190732580457,98.0,100.0,98.0,98.0,100.0,100.0,132.163537400622,117.80031724499594,100.0,100.0,105.44072714973355,103.25505615141724,98.0,100.0
558,560.0,1.1532,0.269,0.174,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,98.0,98.0,103.01806787242813,98.0,100.0,98.0,98.0,98.0,100.0
559,704.0,1.1944000000000001,0.074,0.291,True,108.91112805421811,108.90916573592614,98.0,100.0,98.0,98.0,98.0,100.0,109.72513683304084,126.37453003053511,98.0,100.0,98.0,98.0,98.0,100.0
560,148.0,1.3432000000000002,0.124,0.088,False,98.0,98.0,116.40277795370157,98.0,98.0,98.0,101.94358748527966,98.0,98.0,98.0,102.4603158484411,107.77205406296623,98.0,103.77701429396328,98.0,98.0
561,901.0,2.92,0.188,0.097,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
562,856.0,3.6176000000000004,0.08,0.264,True,116.20022941840212,109.32015,100.0,100.0,111.32647103257956,98.0,100.0,100.0,134.07156285764057,100.0,100.0,100.0,118.67480986228465,98.0,100.0,100.0
563,988.0,2.5388,0.114,0.024,True,111.80949079001996,98.0,100.0,100.0,98.0,98.0,100.0,100.0,118.05419575580481,106.1103701825283,100.0,100.0,107.03958901789825,104.3222406850197,100.0,100.0
564,979.0,1.3232000000000002,0.249,0.122,False,98.0,101.80834390362409,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,104.81962261399417,100.0,98.0,98.0,98.0,100.0
565,871.0,2.2872,0.109,0.226,True,106.67734522952483,104.81826861171155,100.0,100.0,98.0,98.0,100.0,100.0,106.75247292789128,109.90122331904502,100.0,100.0,98.0,103.01107757251734,100.0,100.0
566,772.0,1.8952,0.187,0.106,True,129.80153866541352,100.46286843282178,100.0,100.0,98.0,100.27689858148514,100.0,100.0,112.42438270001591,121.9041679705418,98.0,100.0,98.0,105.69767715441284,98.0,100.0
567,909.0,2.4592,0.113,0.009,False,108.7818130756483,109.24130174185433,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
568,850.0,1.5352000000000001,0.289,0.169,False,98.0,102.15234190416713,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,100.67957213863367,100.0,98.0,98.0,98.0,100.0
569,296.0,0.8004,0.014,0.168,False,98.0,98.0,113.68534851770028,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,115.0677784976818,98.0,98.0,98.0,103.61252903856601
570,52.0,1.3716000000000002,0.143,0.064,False,98.0,102.7112389643817,98.0,116.15540873536928,98.0,98.0,98.0,98.0,108.37838406916248,100.29738144350176,100.54456679034408,98.0,98.0,100.9927607857982,98.0,98.0
571,856.0,3.2796000000000003,0.152,0.284,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,101.0455239259498,100.0,98.0,98.0,98.0,100.0
572,371.0,3.5716,0.029,0.288,True,120.47234743400884,111.01208797998034,108.46313972602739,100.0,98.0,100.0,100.0,100.0,153.6608662963422,117.76510153356753,100.0,100.0,98.0,101.65160462649484,102.2845169474551,100.0
573,963.0,2.3892,0.294,0.142,False,98.0,106.05433703539524,98.0,100.0,98.0,98.0,98.0,100.0,100.92037587881295,98.0,98.0,100.0,98.0,98.0,98.0,100.0
574,139.0,2.0876,0.132,0.087,True,98.0,108.82266363732444,107.43245058049229,98.0,98.0,98.0,98.0,98.0,98.0,111.58851843210876,126.37050652881398,98.0,98.0,98.0,98.0,98.0
575,933.0,0.9968,0.279,0.124,False,98.0,112.32290247714906,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
576,690.0,0.7220000000000001,0.117,0.226,True,104.36740829551435,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,114.03929514180965,98.0,100.0,98.0,98.0,98.0,100.0
577,135.0,1.6740000000000002,0.157,0.219,True,98.0,116.8548511075393,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,107.74657573069415,101.54308542312256,98.0,98.0,98.0,98.0
578,117.0,1.8964,0.035,0.285,False,98.0,98.0,112.83732701211268,106.73509305018257,98.0,98.0,98.0,98.0,98.0,102.52098172143133,100.65668654321452,107.27941515698674,98.0,98.0,98.0,98.0
579,754.0,1.0736,0.171,0.254,False,98.0,101.70507344939271,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
580,868.0,3.4320000000000004,0.175,0.038,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,103.97923058767998,100.0,98.0,98.0,98.0,100.0
581,509.0,3.8684000000000003,0.06,0.095,True,122.36557802890076,117.26986244515595,100.0,100.0,102.09359433907547,100.0,100.0,100.0,141.48106139292264,98.0,100.0,100.0,124.19474592148046,98.0,98.0,100.0
582,914.0,0.662,0.101,0.237,True,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,115.01530803309359,131.80158578641615,98.0,100.0,98.0,98.0,98.0,100.0
583,448.0,2.9692000000000003,0.047,0.036,False,98.0,109.834245337603,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
584,224.0,2.7276000000000002,0.225,0.281,False,100.71734098977058,98.0,98.0,100.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
585,286.0,0.804,0.23,0.119,True,98.0,129.63917367603986,98.0,98.0,98.0,100.33424844346433,98.0,100.0,98.0,122.17928244354265,132.32178214569683,98.0,98.0,105.14146820884613,98.0,98.0
586,728.0,0.644,0.084,0.032,True,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,114.92632218333924,98.0,100.0,98.0,98.0,98.0,100.0
587,830.0,0.7120000000000001,0.126,0.141,False,98.0,116.36252312410645,103.72665398423221,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
588,619.0,3.668,0.131,0.271,True,119.3435676989931,115.15715038033939,100.0,100.0,105.90776864454378,98.0,100.0,100.0,143.46400700898107,98.0,100.0,100.0,122.20612691319944,103.96823947412608,98.0,100.0
589,688.0,3.31,0.227,0.001,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
590,998.0,1.1528,0.162,0.056,False,98.0,104.48327530212482,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,104.73058469792109,100.0,98.0,98.0,98.0,100.0
591,340.0,2.7728,0.16,0.076,False,98.0,105.80075562782558,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
592,288.0,1.222,0.085,0.284,False,98.0,98.0,115.74532824311105,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,119.33602692605803,98.0,98.0,98.0,98.0
593,634.0,3.0824000000000003,0.154,0.189,True,108.13249800671329,121.47870864461046,100.0,100.0,102.71252543306434,98.0,100.0,100.0,139.51601735904998,103.35669042392514,100.0,100.0,113.82551694197733,100.92362078419418,100.0,100.0
594,144.0,2.7208,0.027,0.214,False,98.0,98.0,107.883614229094,100.90256410256409,98.0,98.0,98.0,98.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,98.0
595,101.0,1.6900000000000002,0.234,0.02,True,98.0,115.03520734752877,98.0,103.00678819342104,98.0,98.0,98.0,98.0,98.0,98.0,113.5788743928449,108.66425116873366,98.0,98.0,98.0,102.67564395660042
596,812.0,3.0164,0.094,0.002,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
597,985.0,2.5900000000000003,0.25,0.016,False,98.0,110.611590674876,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
598,34.0,2.8608000000000002,0.043,0.045,True,106.56495262349809,98.0,98.0,108.88334724773196,98.0,98.0,98.0,100.0,98.0,114.87064604371379,105.10982060702561,100.0,98.0,103.52042049463677,98.0,98.0
599,916.0,2.374,0.149,0.033,True,100.74460455760288,102.42779899677794,100.0,100.0,98.0,98.0,100.0,100.0,110.66886104683837,110.2215039101659,100.0,100.0,101.87949066523481,100.86835025098684,100.0,100.0
600,260.0,1.9676,0.232,0.082,False,98.0,118.78313306451116,103.30895971601268,98.0,98.0,98.0,98.0,101.49281769339628,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
601,346.0,1.6108,0.14,0.266,False,98.0,118.6823589110413,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,104.14984825581442,98.0,98.0,102.78078666192947
602,721.0,0.9696,0.124,0.083,True,115.6008832805643,114.14503887698748,98.0,100.0,98.0,98.0,98.0,100.0,98.0,124.2086347359275,98.0,100.0,98.0,98.0,98.0,100.0
603,750.0,3.66,0.026,0.241,False,98.0,98.0,100.30848617421056,100.0,98.0,98.0,98.0,100.0,98.0,100.0,100.0,100.0,98.0,98.0,98.0,100.0
604,771.0,3.35,0.221,0.159,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
605,969.0,3.854,0.005,0.235,False,103.5335039890646,98.0,100.29161058770751,100.0,98.0,98.0,98.0,100.0,98.0,98.0,100.0,100.0,98.0,98.0,98.0,100.0
606,919.0,2.3328,0.19,0.258,True,101.8679327014233,102.42779899677794,100.0,100.0,98.0,98.0,100.0,100.0,110.97669307924076,109.37230040398957,100.0,100.0,103.356724763944,100.9134078874879,100.0,100.0
607,691.0,0.8420000000000001,0.019,0.264,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,103.39616082430607,98.0,98.0,100.0
608,370.0,3.496,0.023,0.126,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
609,306.0,3.9564000000000004,0.272,0.183,False,100.41290745339049,115.92489538585191,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,100.0,100.0,98.0,98.0,98.0,100.0
610,115.0,0.9,0.117,0.224,True,98.0,109.48099999986846,106.76041290518366,98.0,98.0,98.0,98.0,101.22402812689322,98.0,98.0,113.62069853931048,120.40438593851043,98.0,98.0,98.0,104.20885683441867
611,372.0,1.1836,0.124,0.089,True,107.53934374893817,98.0,100.98686173271842,100.0,98.0,98.0,103.26059259526653,100.0,98.0,109.7298682676647,127.39580207803215,98.0,98.0,98.0,109.24790413528247,100.0
612,475.0,1.7504000000000002,0.145,0.099,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,101.18365000939185,98.0,98.0,100.0,98.0,98.0,98.0,100.0
613,176.0,3.5888,0.096,0.216,True,112.94434736883203,111.3648624879892,103.70342977134857,100.0,98.0,109.29986777232585,100.0,100.0,147.1739182115538,98.0,98.0,100.0,104.14707553434819,109.62100905270866,98.0,100.0
614,607.0,1.9156000000000002,0.158,0.04,False,98.0,101.74783107222275,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
615,335.0,1.8908,0.096,0.006,True,105.49532136115374,98.0,108.54992427306283,100.0,98.0,98.0,98.0,100.0,98.0,105.19725027791507,112.85423187960495,100.0,98.0,98.0,103.66625924099448,100.0
616,353.0,2.6220000000000003,0.054,0.053,False,98.0,107.68203351863713,106.81909955299278,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
617,772.0,1.1736,0.071,0.083,True,105.03016403586051,103.04167121185334,98.0,100.0,98.0,98.0,98.0,100.0,114.4140388845627,130.8994395693222,98.0,100.0,98.0,98.0,98.0,100.0
618,371.0,2.8172,0.284,0.262,False,98.0,109.8614228545275,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
619,603.0,1.6112000000000002,0.235,0.293,True,112.5010278311371,108.55513901198613,98.0,100.0,98.0,98.0,98.0,100.0,100.37388040228115,125.99040609652876,98.0,100.0,98.0,98.0,98.0,100.0
620,402.0,1.3088,0.239,0.146,False,98.0,132.79499905435316,98.0,98.0,98.0,98.0,98.0,98.0,98.0,103.41728231863118,98.0,100.0,98.0,103.13106808473893,98.0,100.0
621,486.0,0.8856,0.272,0.128,False,98.0,128.21709824055748,98.0,98.0,98.0,98.0,98.0,98.0,98.0,102.91683024712987,98.0,100.0,98.0,98.0,98.0,98.0
622,116.0,2.6252,0.077,0.18,True,98.0,104.99894626731076,98.0,98.0,98.0,98.0,103.23789620901276,100.0,98.0,128.50032244078494,135.9843312949461,109.21468454546759,98.0,98.0,101.88099619897818,100.95392952522253
623,859.0,2.8308,0.104,0.12,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
624,417.0,2.3288,0.134,0.157,False,98.0,104.38581284373701,103.9346021735373,100.0,98.0,98.0,98.0,100.0,102.09456733899465,98.0,98.0,100.0,98.0,98.0,98.0,100.0
625,959.0,1.8512000000000002,0.11,0.185,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,110.54046514656665,100.0,98.0,98.0,98.0,100.0
626,630.0,3.7524,0.267,0.273,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,100.0,98.0,100.0,98.0,98.0,98.0,100.0
627,464.0,1.4068,0.293,0.296,True,115.53623167200692,102.88991106741288,98.0,100.0,98.0,98.0,98.0,100.0,98.0,101.5192608227631,117.62306565796575,98.0,98.0,98.0,101.03736003465292,100.0
628,963.0,0.9956,0.18,0.135,False,98.0,112.89467164002485,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,100.37126207290287,100.0,98.0,98.0,98.0,100.0
629,374.0,2.5172000000000003,0.143,0.259,True,124.53336627392414,104.56500692086583,98.0,100.0,98.0,98.0,98.0,100.0,106.07419102107347,121.99624938225753,107.04063695708444,100.0,98.0,103.41620020171871,104.70398921712453,100.0
630,872.0,3.8732,0.148,0.288,True,109.81198401854202,109.32015,100.0,100.0,109.95051119294916,98.0,100.0,100.0,103.55412901293238,100.0,100.0,100.0,123.98747578329203,98.0,100.0,100.0
631,349.0,1.6312,0.077,0.173,False,98.0,121.14765357966611,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,106.46150192322825,98.0,98.0,100.0
632,565.0,2.41,0.113,0.016,True,113.70288152787421,109.22348821156321,98.0,100.0,98.0,100.09631883781532,100.0,100.0,111.07971778626589,124.7047533170807,98.0,100.0,101.70444713616335,98.0,98.0,100.0
633,182.0,3.9824,0.299,0.253,True,126.55706383356306,101.61358091867055,103.70342977134857,100.0,98.0,100.0,100.0,100.0,146.644536377694,98.0,100.0,100.0,106.5725661716695,106.0965028964378,100.0,100.0
634,858.0,2.3160000000000003,0.275,0.167,False,101.29192812723315,103.13212965660709,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
635,776.0,2.1656,0.185,0.262,True,114.10920309212705,104.49030494652854,100.0,100.0,98.0,98.0,100.0,100.0,109.74848753436353,117.85887275429748,98.0,100.0,98.0,108.78610807153937,98.0,100.0
636,140.0,0.9964000000000001,0.057,0.168,False,98.0,98.0,119.50507938877882,103.9640424257217,98.0,98.0,98.0,98.0,98.0,98.0,98.0,104.28552128679456,98.0,98.0,98.0,98.0
637,951.0,3.2196000000000002,0.212,0.096,True,131.08553470373545,116.60857225600927,100.0,100.0,113.50932484563113,98.0,100.0,100.0,142.5308621202031,100.0,100.0,100.0,112.58958399430844,103.3821645747395,100.0,100.0
638,768.0,2.5164,0.06,0.184,True,105.15760586920894,115.70490633777669,100.0,100.0,98.0,98.0,100.0,100.0,117.55800906702224,117.80031724499594,100.0,100.0,100.62077687245791,98.0,98.0,100.0
639,681.0,2.1672000000000002,0.029,0.297,False,98.0,109.5308299955979,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
640,513.0,1.3484,0.273,0.041,True,126.17536560120563,117.02094820183254,98.0,100.0,98.0,98.0,98.0,100.0,98.0,114.35642104784613,106.19495881976492,98.0,98.0,98.0,100.1543659533265,100.0
641,87.0,0.66,0.141,0.026,False,98.0,98.0,98.0,106.61304071072307,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0
642,684.0,2.3832,0.251,0.168,True,115.14024420791498,103.30179356877893,100.0,100.0,98.0,98.0,100.0,100.0,114.87857135549066,120.94867211485091,98.0,100.0,98.0,98.0,98.0,100.0
643,181.0,0.7584000000000001,0.246,0.288,False,98.0,98.0,116.86084759872219,106.59693825280013,98.0,98.0,98.0,98.0,98.0,98.0,98.0,107.65985852907232,98.0,98.0,98.0,98.0
644,437.0,2.3684000000000003,0.25,0.101,True,126.22868994070782,106.95406145857451,98.0,100.0,98.0,104.67708087050147,98.0,100.0,98.0,125.54918569371215,105.63680515297797,100.0,98.0,103.2603939687195,104.3051580501339,100.0
645,613.0,3.1916,0.287,0.043,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
646,514.0,2.73,0.226,0.246,False,98.0,101.0359059876632,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
647,65.0,3.1332,0.007,0.235,True,108.34120236977952,124.4374956069491,103.7118231770511,108.88334724773196,98.0,101.36511819235227,101.04284892410259,100.0,122.40526264864332,133.76910802836613,98.0,100.0,98.0,98.0,98.0,101.78895400593471
648,306.0,1.8268,0.222,0.103,False,98.0,115.96077594625332,98.0,100.0,98.0,98.0,98.0,101.30758172385774,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
649,216.0,3.6776,0.155,0.089,False,98.0,100.48718815576025,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,100.0,100.0,98.0,98.0,98.0,100.0
650,487.0,1.5508000000000002,0.114,0.118,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
651,980.0,2.7196000000000002,0.217,0.272,False,98.0,110.59022903895489,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
652,44.0,2.5620000000000003,0.181,0.072,True,98.0,98.0,137.2210501155876,98.0,98.0,98.0,106.90681955055987,98.0,98.0,120.06275798467253,127.52740248671245,118.42963235590803,98.0,98.0,102.28875920811114,98.0
653,783.0,3.0756,0.021,0.277,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
654,604.0,1.31,0.045,0.207,False,98.0,100.47693880495568,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,100.45042172495607,98.0,98.0,100.0
655,20.0,2.1152,0.255,0.135,True,98.0,106.03807009866509,133.14019634345843,98.0,98.0,98.0,98.0,100.0,98.0,100.49474793998736,118.42752973344945,98.0,98.0,98.0,98.0,98.0
656,93.0,0.9504,0.283,0.269,True,98.0,105.33587590316017,124.80248565245712,101.26080396448918,98.0,98.0,100.29526260082923,103.35523022555458,98.0,98.0,125.17205124316581,126.00229493140925,98.0,98.0,112.78030983588205,110.6286782529514
657,586.0,3.2876000000000003,0.059,0.153,True,132.7980684827557,121.82747539428438,100.0,100.0,98.0,98.0,100.0,100.0,147.6836576643532,102.8949973237871,100.0,100.0,119.72913349981916,101.65160462649484,98.0,100.0
658,825.0,2.8016,0.058,0.092,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
659,93.0,0.9188000000000001,0.195,0.231,False,98.0,98.0,98.0,110.80161950074796,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0
660,109.0,3.1164,0.152,0.295,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,98.0
661,500.0,3.414,0.119,0.255,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
662,602.0,2.458,0.293,0.085,False,98.0,100.95210599894068,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
663,5.0,0.8032,0.122,0.183,True,128.85312886338204,100.0,100.0,100.0,98.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0
664,748.0,2.4752,0.218,0.039,False,98.0,110.07958987002762,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
665,395.0,3.2192000000000003,0.071,0.057,False,100.49457575295327,106.68394893091752,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
666,496.0,3.9224,0.003,0.107,False,98.0,110.64823292437282,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
667,781.0,3.7256,0.158,0.151,False,98.0,98.0,100.30848617421056,100.0,98.0,98.0,98.0,100.0,98.0,100.0,100.0,100.0,98.0,98.0,98.0,100.0
668,730.0,0.7096,0.164,0.162,False,98.0,109.3262042965861,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
669,544.0,1.0848,0.212,0.25,True,121.48357035680343,119.33262753692581,98.0,100.0,98.0,98.0,98.0,100.0,98.0,110.07088224270115,105.12455401739612,98.0,98.0,98.0,98.0,100.0
670,461.0,1.3528,0.191,0.037,False,98.0,118.24411854973377,98.0,98.0,98.0,101.38467138216863,98.0,98.0,98.0,104.9392369491833,98.0,100.0,98.0,98.0,98.0,100.0
671,299.0,0.7896000000000001,0.145,0.012,True,98.0,121.36608486084523,98.0,98.0,98.0,101.103560842804,98.0,100.0,98.0,118.99304385974348,131.6275840138228,98.0,98.0,103.50144726245337,98.0,100.0
672,498.0,1.482,0.2,0.194,True,123.52496228093969,116.01597883410325,98.0,100.0,98.0,98.0,98.0,100.0,98.0,114.76505155707531,107.84706198344675,98.0,98.0,98.0,98.0,100.0
673,937.0,1.1188,0.094,0.277,True,135.18083806978456,101.35513406026864,98.0,100.0,98.0,100.83939854408486,98.0,100.0,121.61318183147344,129.83192426933886,98.0,100.0,98.0,107.30152238112933,98.0,100.0
674,822.0,0.9044000000000001,0.092,0.025,True,102.19294865259585,98.0,98.0,100.0,98.0,98.0,98.0,100.0,108.58537699163658,131.80152089808277,98.0,100.0,98.0,98.0,98.0,100.0
675,100.0,2.1404,0.058,0.254,True,98.0,116.49663343971804,100.4993494080973,98.0,98.0,98.0,98.0,98.0,98.0,101.39629372483107,108.00184496709109,106.02238755808563,98.0,98.0,98.0,102.67564395660042
676,779.0,2.8800000000000003,0.017,0.294,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
677,738.0,1.2924,0.154,0.204,False,98.0,105.26633206865897,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
678,267.0,3.3024,0.088,0.214,False,98.0,107.22744699368039,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,100.0,100.0,98.0,98.0,98.0,100.0
679,67.0,2.2144,0.286,0.294,False,98.0,103.83853091423518,98.0,98.0,98.0,98.0,98.0,98.0,98.0,103.25933777434938,98.0,98.0,98.0,98.0,98.0,98.0
680,854.0,2.0356,0.276,0.225,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,106.37693798732283,100.0,98.0,98.0,98.0,100.0
681,776.0,2.2144,0.209,0.031,True,112.15036104649687,104.22240710242757,100.0,100.0,98.0,98.0,100.0,100.0,106.83394126208643,115.26428670285759,98.0,100.0,98.0,104.48629982632166,98.0,100.0
682,376.0,1.4536,0.117,0.259,True,113.65122464000542,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,106.18592774085288,124.57164803057411,98.0,98.0,98.0,105.24726246699805,100.0
683,693.0,1.2916,0.158,0.091,True,105.7193199135371,103.52564212823465,98.0,100.0,98.0,98.0,98.0,100.0,107.56349060876587,124.53313745720159,98.0,100.0,98.0,98.0,98.0,100.0
684,213.0,0.7188,0.067,0.211,True,98.0,119.98385237904968,104.7343306863624,98.0,98.0,98.0,98.0,98.0,98.0,107.63235081748157,117.20302358974486,98.0,98.0,98.0,98.0,98.0
